question,answer_text,context,,
???? ??? ??? ?? ?? ???? ?????? ???? ???,?????? ???? ???,"???? ""?????? ??"" ??? ????? ?? ???? ???? ?? ???? ? ?????? ?? ??? ???? ????? ???? ??? ????? ???? ??????? ???? ??????????? ???? ????? ? ???? ???? ????? ??? ????? ???? ??? ???? ????? ????? ??? ???? ??? ???????? ???? ????? ?? ?? ? ??? ??? ?19 ???? ??? ?? ?118 ???? ??? ?????? ??? ??????? ???? ? ?????? 60 ???? ????? ??? ????? ?? ?? ????? ??? ?? ???? ??? ???? ?????? ??? ???? ? 20 ???? ???? ????? ??? ????? ??? ??? ??? ????? ?????? ?? ?? ? ???? ????? ????? ???? ?????? ???? ?2000?? ???? ???? ????? ??? ??? ???? ???? ????? ? ?2009 ?????? ???? ? ?2000?? ?? ??? ???? ????? ??? ?? ?2011 ??? ??? ??? ??? ???? ??? ??? ??? ? ?2013 ?? ?2014 ???? ?? ???? ???? ???? 100 ??? ???? ??? ?????? ??? ??? ????? ????? ? ???? ????? ???? ?.?.? ?2015 ??? ??? ?? ???? ??????? ???? ?",,
???? ?? ???? ???? ????? 100 ??? ???? ???? ?????? ????? ???? ???,2013 ?? 2014,"???? ""?????? ??"" ??? ????? ?? ???? ???? ?? ???? ? ?????? ?? ??? ???? ????? ???? ??? ????? ???? ??????? ???? ??????????? ???? ????? ? ???? ???? ????? ??? ????? ???? ??? ???? ????? ????? ??? ???? ??? ???????? ???? ????? ?? ?? ? ??? ??? ?19 ???? ??? ?? ?118 ???? ??? ?????? ??? ??????? ???? ? ?????? 60 ???? ????? ??? ????? ?? ?? ????? ??? ?? ???? ??? ???? ?????? ??? ???? ? 20 ???? ???? ????? ??? ????? ??? ??? ??? ????? ?????? ?? ?? ? ???? ????? ????? ???? ?????? ???? ?2000?? ???? ???? ????? ??? ??? ???? ???? ????? ? ?2009 ?????? ???? ? ?2000?? ?? ??? ???? ????? ??? ?? ?2011 ??? ??? ??? ??? ???? ??? ??? ??? ? ?2013 ?? ?2014 ???? ?? ???? ???? ???? 100 ??? ???? ??? ?????? ??? ??? ????? ????? ? ???? ????? ???? ?.?.? ?2015 ??? ??? ?? ???? ??????? ???? ?",,
???? ?19 ??? ??? ??? ?? ??? ??????? ?????,118 ????,"???? ""?????? ??"" ??? ????? ?? ???? ???? ?? ???? ? ?????? ?? ??? ???? ????? ???? ??? ????? ???? ??????? ???? ??????????? ???? ????? ? ???? ???? ????? ??? ????? ???? ??? ???? ????? ????? ??? ???? ??? ???????? ???? ????? ?? ?? ? ??? ??? ?19 ???? ??? ?? ?118 ???? ??? ?????? ??? ??????? ???? ? ?????? 60 ???? ????? ??? ????? ?? ?? ????? ??? ?? ???? ??? ???? ?????? ??? ???? ? 20 ???? ???? ????? ??? ????? ??? ??? ??? ????? ?????? ?? ?? ? ???? ????? ????? ???? ?????? ???? ?2000?? ???? ???? ????? ??? ??? ???? ???? ????? ? ?2009 ?????? ???? ? ?2000?? ?? ??? ???? ????? ??? ?? ?2011 ??? ??? ??? ??? ???? ??? ??? ??? ? ?2013 ?? ?2014 ???? ?? ???? ???? ???? 100 ??? ???? ??? ?????? ??? ??? ????? ????? ? ???? ????? ???? ?.?.? ?2015 ??? ??? ?? ???? ??????? ???? ?",,
???? ?????? ?? ??? ???? ?????? ??? ????? ????,60 ????,"???? ""?????? ??"" ??? ????? ?? ???? ???? ?? ???? ? ?????? ?? ??? ???? ????? ???? ??? ????? ???? ??????? ???? ??????????? ???? ????? ? ???? ???? ????? ??? ????? ???? ??? ???? ????? ????? ??? ???? ??? ???????? ???? ????? ?? ?? ? ??? ??? ?19 ???? ??? ?? ?118 ???? ??? ?????? ??? ??????? ???? ? ?????? 60 ???? ????? ??? ????? ?? ?? ????? ??? ?? ???? ??? ???? ?????? ??? ???? ? 20 ???? ???? ????? ??? ????? ??? ??? ??? ????? ?????? ?? ?? ? ???? ????? ????? ???? ?????? ???? ?2000?? ???? ???? ????? ??? ??? ???? ???? ????? ? ?2009 ?????? ???? ? ?2000?? ?? ??? ???? ????? ??? ?? ?2011 ??? ??? ??? ??? ???? ??? ??? ??? ? ?2013 ?? ?2014 ???? ?? ???? ???? ???? 100 ??? ???? ??? ?????? ??? ??? ????? ????? ? ???? ????? ???? ?.?.? ?2015 ??? ??? ?? ???? ??????? ???? ?",,
???? ????? ?? ???? ??? ??? ?? ??? ????? ????,118 ????,"???? ""?????? ??"" ??? ????? ?? ???? ???? ?? ???? ? ?????? ?? ??? ???? ????? ???? ??? ????? ???? ??????? ???? ??????????? ???? ????? ? ???? ???? ????? ??? ????? ???? ??? ???? ????? ????? ??? ???? ??? ???????? ???? ????? ?? ?? ? ??? ??? ?19 ???? ??? ?? ?118 ???? ??? ?????? ??? ??????? ???? ? ?????? 60 ???? ????? ??? ????? ?? ?? ????? ??? ?? ???? ??? ???? ?????? ??? ???? ? 20 ???? ???? ????? ??? ????? ??? ??? ??? ????? ?????? ?? ?? ? ???? ????? ????? ???? ?????? ???? ?2000?? ???? ???? ????? ??? ??? ???? ???? ????? ? ?2009 ?????? ???? ? ?2000?? ?? ??? ???? ????? ??? ?? ?2011 ??? ??? ??? ??? ???? ??? ??? ??? ? ?2013 ?? ?2014 ???? ?? ???? ???? ???? 100 ??? ???? ??? ?????? ??? ??? ????? ????? ? ???? ????? ???? ?.?.? ?2015 ??? ??? ?? ???? ??????? ???? ?",,
??? ???? ???? ??? ?????,20,"???? ""?????? ??"" ??? ????? ?? ???? ???? ?? ???? ? ?????? ?? ??? ???? ????? ???? ??? ????? ???? ??????? ???? ??????????? ???? ????? ? ???? ???? ????? ??? ????? ???? ??? ???? ????? ????? ??? ???? ??? ???????? ???? ????? ?? ?? ? ??? ??? ?19 ???? ??? ?? ?118 ???? ??? ?????? ??? ??????? ???? ? ?????? 60 ???? ????? ??? ????? ?? ?? ????? ??? ?? ???? ??? ???? ?????? ??? ???? ? 20 ???? ???? ????? ??? ????? ??? ??? ??? ????? ?????? ?? ?? ? ???? ????? ????? ???? ?????? ???? ?2000?? ???? ???? ????? ??? ??? ???? ???? ????? ? ?2009 ?????? ???? ? ?2000?? ?? ??? ???? ????? ??? ?? ?2011 ??? ??? ??? ??? ???? ??? ??? ??? ? ?2013 ?? ?2014 ???? ?? ???? ???? ???? 100 ??? ???? ??? ?????? ??? ??? ????? ????? ? ???? ????? ???? ?.?.? ?2015 ??? ??? ?? ???? ??????? ???? ?",,
?2015 ??? ??? ?? ???? ?? ????? ????? ???? ???? ???? ???? ???,????,"???? ""?????? ??"" ??? ????? ?? ???? ???? ?? ???? ? ?????? ?? ??? ???? ????? ???? ??? ????? ???? ??????? ???? ??????????? ???? ????? ? ???? ???? ????? ??? ????? ???? ??? ???? ????? ????? ??? ???? ??? ???????? ???? ????? ?? ?? ? ??? ??? ?19 ???? ??? ?? ?118 ???? ??? ?????? ??? ??????? ???? ? ?????? 60 ???? ????? ??? ????? ?? ?? ????? ??? ?? ???? ??? ???? ?????? ??? ???? ? 20 ???? ???? ????? ??? ????? ??? ??? ??? ????? ?????? ?? ?? ? ???? ????? ????? ???? ?????? ???? ?2000?? ???? ???? ????? ??? ??? ???? ???? ????? ? ?2009 ?????? ???? ? ?2000?? ?? ??? ???? ????? ??? ?? ?2011 ??? ??? ??? ??? ???? ??? ??? ??? ? ?2013 ?? ?2014 ???? ?? ???? ???? ???? 100 ??? ???? ??? ?????? ??? ??? ????? ????? ? ???? ????? ???? ?.?.? ?2015 ??? ??? ?? ???? ??????? ???? ?",,
????? ??? ????? ???? ????? ??? ??? ??? ????,??? ??? ??,"???? ??? ??? ? ????? ???? ??? ???? ? ??? ??????? ??? ???? ???? ?????? ?? ""??"" ?? (??????) ????? ??? ??? ???? ?????? ??? ??? ?? ???? ? ????? ?? ???? ??? ?? ??? ?? ? ????? ??? ??? ????? ??? ???? ????? ????? ?? ??? ?? ? ??? ????? ????? ??? ?? ??? ????? ???? ???? ??? (???????? ? ????? ????? ? ??????? ? ???? ?? ??? ???? ?? ????? ??? ???? ??) ?? ? ???? ???? ??? ???? ?? ????? ???? ?????? ??? ??? ??? ?? ? ????? ?????? ???? ??? ??? ?",,
???? ??? ??? ??????,???? ???,"???? ??? ??? ? ????? ???? ??? ???? ? ??? ??????? ??? ???? ???? ?????? ?? ""??"" ?? (??????) ????? ??? ??? ???? ?????? ??? ??? ?? ???? ? ????? ?? ???? ??? ?? ??? ?? ? ????? ??? ??? ????? ??? ???? ????? ????? ?? ??? ?? ? ??? ????? ????? ??? ?? ??? ????? ???? ???? ??? (???????? ? ????? ????? ? ??????? ? ???? ?? ??? ???? ?? ????? ??? ???? ??) ?? ? ???? ???? ??? ???? ?? ????? ???? ?????? ??? ??? ??? ?? ? ????? ?????? ???? ??? ??? ?",,
????? ??? ?? ?? ?????,????? ?????,"???? ??? ??? ? ????? ???? ??? ???? ? ??? ??????? ??? ???? ???? ?????? ?? ""??"" ?? (??????) ????? ??? ??? ???? ?????? ??? ??? ?? ???? ? ????? ?? ???? ??? ?? ??? ?? ? ????? ??? ??? ????? ??? ???? ????? ????? ?? ??? ?? ? ??? ????? ????? ??? ?? ??? ????? ???? ???? ??? (???????? ? ????? ????? ? ??????? ? ???? ?? ??? ???? ?? ????? ??? ???? ??) ?? ? ???? ???? ??? ???? ?? ????? ???? ?????? ??? ??? ??? ?? ? ????? ?????? ???? ??? ??? ?",,
????? ????? ?? ????? ????? ??? ????,?????,"???? ??? ??? ? ????? ???? ??? ???? ? ??? ??????? ??? ???? ???? ?????? ?? ""??"" ?? (??????) ????? ??? ??? ???? ?????? ??? ??? ?? ???? ? ????? ?? ???? ??? ?? ??? ?? ? ????? ??? ??? ????? ??? ???? ????? ????? ?? ??? ?? ? ??? ????? ????? ??? ?? ??? ????? ???? ???? ??? (???????? ? ????? ????? ? ??????? ? ???? ?? ??? ???? ?? ????? ??? ???? ??) ?? ? ???? ???? ??? ???? ?? ????? ???? ?????? ??? ??? ??? ?? ? ????? ?????? ???? ??? ??? ?",,
????? ??? ????? ???? ???? ?? ??????? ?????,????,"???? ??? ??? ? ????? ???? ??? ???? ? ??? ??????? ??? ???? ???? ?????? ?? ""??"" ?? (??????) ????? ??? ??? ???? ?????? ??? ??? ?? ???? ? ????? ?? ???? ??? ?? ??? ?? ? ????? ??? ??? ????? ??? ???? ????? ????? ?? ??? ?? ? ??? ????? ????? ??? ?? ??? ????? ???? ???? ??? (???????? ? ????? ????? ? ??????? ? ???? ?? ??? ???? ?? ????? ??? ???? ??) ?? ? ???? ???? ??? ???? ?? ????? ???? ?????? ??? ??? ??? ?? ? ????? ?????? ???? ??? ??? ?",,
????? ??? ????? ?????? ??? ????,??? ?????? ?? ???? ????,"???? ??? ??? ? ????? ???? ??? ???? ? ??? ??????? ??? ???? ???? ?????? ?? ""??"" ?? (??????) ????? ??? ??? ???? ?????? ??? ??? ?? ???? ? ????? ?? ???? ??? ?? ??? ?? ? ????? ??? ??? ????? ??? ???? ????? ????? ?? ??? ?? ? ??? ????? ????? ??? ?? ??? ????? ???? ???? ??? (???????? ? ????? ????? ? ??????? ? ???? ?? ??? ???? ?? ????? ??? ???? ??) ?? ? ???? ???? ??? ???? ?? ????? ???? ?????? ??? ??? ??? ?? ? ????? ?????? ???? ??? ??? ?",,
????? ?? ??? ????? ??? ??? ??????? ???? ???,????,"???? ??? ??? ? ????? ???? ??? ???? ? ??? ??????? ??? ???? ???? ?????? ?? ""??"" ?? (??????) ????? ??? ??? ???? ?????? ??? ??? ?? ???? ? ????? ?? ???? ??? ?? ??? ?? ? ????? ??? ??? ????? ??? ???? ????? ????? ?? ??? ?? ? ??? ????? ????? ??? ?? ??? ????? ???? ???? ??? (???????? ? ????? ????? ? ??????? ? ???? ?? ??? ???? ?? ????? ??? ???? ??) ?? ? ???? ???? ??? ???? ?? ????? ???? ?????? ??? ??? ??? ?? ? ????? ?????? ???? ??? ??? ?",,
???? ???? ????? ?? ??? ???,??? ????,"???? ??? ??? ? ????? ???? ??? ???? ? ??? ??????? ??? ???? ???? ?????? ?? ""??"" ?? (??????) ????? ??? ??? ???? ?????? ??? ??? ?? ???? ? ????? ?? ???? ??? ?? ??? ?? ? ????? ??? ??? ????? ??? ???? ????? ????? ?? ??? ?? ? ??? ????? ????? ??? ?? ??? ????? ???? ???? ??? (???????? ? ????? ????? ? ??????? ? ???? ?? ??? ???? ?? ????? ??? ???? ??) ?? ? ???? ???? ??? ???? ?? ????? ???? ?????? ??? ??? ??? ?? ? ????? ?????? ???? ??? ??? ?",,
????? ??? ????? ????? ??? ??? ????,????,"???? ??? ??? ? ????? ???? ??? ???? ? ??? ??????? ??? ???? ???? ?????? ?? ""??"" ?? (??????) ????? ??? ??? ???? ?????? ??? ??? ?? ???? ? ????? ?? ???? ??? ?? ??? ?? ? ????? ??? ??? ????? ??? ???? ????? ????? ?? ??? ?? ? ??? ????? ????? ??? ?? ??? ????? ???? ???? ??? (???????? ? ????? ????? ? ??????? ? ???? ?? ??? ???? ?? ????? ??? ???? ??) ?? ? ???? ???? ??? ???? ?? ????? ???? ?????? ??? ??? ??? ?? ? ????? ?????? ???? ??? ??? ?",,
????? ??? ????? ?? ?????,???,"???? ??? ??? ? ????? ???? ??? ???? ? ??? ??????? ??? ???? ???? ?????? ?? ""??"" ?? (??????) ????? ??? ??? ???? ?????? ??? ??? ?? ???? ? ????? ?? ???? ??? ?? ??? ?? ? ????? ??? ??? ????? ??? ???? ????? ????? ?? ??? ?? ? ??? ????? ????? ??? ?? ??? ????? ???? ???? ??? (???????? ? ????? ????? ? ??????? ? ???? ?? ??? ???? ?? ????? ??? ???? ??) ?? ? ???? ???? ??? ???? ?? ????? ???? ?????? ??? ??? ??? ?? ? ????? ?????? ???? ??? ??? ?","???? ??? ??? ? ????? ???? ??? ???? ? ??? ??????? ??? ???? ???? ?????? ?? ""??"" ?? (??????) ????? ??? ??? ???? ?????? ??? ??? ?? ???? ? ????? ?? ???? ??? ?? ??? ?? ? ????? ??? ??? ????? ??? ???? ????? ????? ?? ??? ?? ? ??? ????? ????? ??? ?? ??? ????? ???? ???? ??? (???????? ? ????? ????? ? ??????? ? ???? ?? ??? ???? ?? ????? ??? ???? ??) ?? ? ???? ???? ??? ???? ?? ????? ???? ?????? ??? ??? ??? ?? ? ????? ?????? ???? ??? ??? ?",
????? ??? ??? ?? ?? ???,????,"???? ??? ??? ? ????? ???? ??? ???? ? ??? ??????? ??? ???? ???? ?????? ?? ""??"" ?? (??????) ????? ??? ??? ???? ?????? ??? ??? ?? ???? ? ????? ?? ???? ??? ?? ??? ?? ? ????? ??? ??? ????? ??? ???? ????? ????? ?? ??? ?? ? ??? ????? ????? ??? ?? ??? ????? ???? ???? ??? (???????? ? ????? ????? ? ??????? ? ???? ?? ??? ???? ?? ????? ??? ???? ??) ?? ? ???? ???? ??? ???? ?? ????? ???? ?????? ??? ??? ??? ?? ? ????? ?????? ???? ??? ??? ?",,
???? ??? ??? ??? ???? ?? ???,??? ?????? ?,"???? ??? ??? ? ????? ???? ??? ???? ? ??? ??????? ??? ???? ???? ?????? ?? ""??"" ?? (??????) ????? ??? ??? ???? ?????? ??? ??? ?? ???? ? ????? ?? ???? ??? ?? ??? ?? ? ????? ??? ??? ????? ??? ???? ????? ????? ?? ??? ?? ? ??? ????? ????? ??? ?? ??? ????? ???? ???? ??? (???????? ? ????? ????? ? ??????? ? ???? ?? ??? ???? ?? ????? ??? ???? ??) ?? ? ???? ???? ??? ???? ?? ????? ???? ?????? ??? ??? ??? ?? ? ????? ?????? ???? ??? ??? ?",,
???? ???? ????? ????? ??? ???,?????,"???? ??? ??? ? ????? ???? ??? ???? ? ??? ??????? ??? ???? ???? ?????? ?? ""??"" ?? (??????) ????? ??? ??? ???? ?????? ??? ??? ?? ???? ? ????? ?? ???? ??? ?? ??? ?? ? ????? ??? ??? ????? ??? ???? ????? ????? ?? ??? ?? ? ??? ????? ????? ??? ?? ??? ????? ???? ???? ??? (???????? ? ????? ????? ? ??????? ? ???? ?? ??? ???? ?? ????? ??? ???? ??) ?? ? ???? ???? ??? ???? ?? ????? ???? ?????? ??? ??? ??? ?? ? ????? ?????? ???? ??? ??? ?",,
???? ????? ?? ???? ??? ????,??????,"???? ??? ??? ? ????? ???? ??? ???? ? ??? ??????? ??? ???? ???? ?????? ?? ""??"" ?? (??????) ????? ??? ??? ???? ?????? ??? ??? ?? ???? ? ????? ?? ???? ??? ?? ??? ?? ? ????? ??? ??? ????? ??? ???? ????? ????? ?? ??? ?? ? ??? ????? ????? ??? ?? ??? ????? ???? ???? ??? (???????? ? ????? ????? ? ??????? ? ???? ?? ??? ???? ?? ????? ??? ???? ??) ?? ? ???? ???? ??? ???? ?? ????? ???? ?????? ??? ??? ??? ?? ? ????? ?????? ???? ??? ??? ?",,
?????? ????? ??? ?????? ?? ?????? ?? ????,???? ????,"???? ??? ??? ? ????? ???? ??? ???? ? ??? ??????? ??? ???? ???? ?????? ?? ""??"" ?? (??????) ????? ??? ??? ???? ?????? ??? ??? ?? ???? ? ????? ?? ???? ??? ?? ??? ?? ? ????? ??? ??? ????? ??? ???? ????? ????? ?? ??? ?? ? ??? ????? ????? ??? ?? ??? ????? ???? ???? ??? (???????? ? ????? ????? ? ??????? ? ???? ?? ??? ???? ?? ????? ??? ???? ??) ?? ? ???? ???? ??? ???? ?? ????? ???? ?????? ??? ??? ??? ?? ? ????? ?????? ???? ??? ??? ?",,
???? ?????? ??? ?????? ????? ??? ?????? ??? ????,?????,"???? ??? ??? ? ????? ???? ??? ???? ? ??? ??????? ??? ???? ???? ?????? ?? ""??"" ?? (??????) ????? ??? ??? ???? ?????? ??? ??? ?? ???? ? ????? ?? ???? ??? ?? ??? ?? ? ????? ??? ??? ????? ??? ???? ????? ????? ?? ??? ?? ? ??? ????? ????? ??? ?? ??? ????? ???? ???? ??? (???????? ? ????? ????? ? ??????? ? ???? ?? ??? ???? ?? ????? ??? ???? ??) ?? ? ???? ???? ??? ???? ?? ????? ???? ?????? ??? ??? ??? ?? ? ????? ?????? ???? ??? ??? ?",,
???????? ???? ?????? ???? ???? ????? ???? ???,???? ???? ???? ????,"???? ??? ??? ? ????? ???? ??? ???? ? ??? ??????? ??? ???? ???? ?????? ?? ""??"" ?? (??????) ????? ??? ??? ???? ?????? ??? ??? ?? ???? ? ????? ?? ???? ??? ?? ??? ?? ? ????? ??? ??? ????? ??? ???? ????? ????? ?? ??? ?? ? ??? ????? ????? ??? ?? ??? ????? ???? ???? ??? (???????? ? ????? ????? ? ??????? ? ???? ?? ??? ???? ?? ????? ??? ???? ??) ?? ? ???? ???? ??? ???? ?? ????? ???? ?????? ??? ??? ??? ?? ? ????? ?????? ???? ??? ??? ?",,
?????? ??? ??? ???? ???? ??? ????? ???? ?? ?????? ?????,???? ???? ????? ????? ?? ??????,"???? ??? ??? ? ????? ???? ??? ???? ? ??? ??????? ??? ???? ???? ?????? ?? ""??"" ?? (??????) ????? ??? ??? ???? ?????? ??? ??? ?? ???? ? ????? ?? ???? ??? ?? ??? ?? ? ????? ??? ??? ????? ??? ???? ????? ????? ?? ??? ?? ? ??? ????? ????? ??? ?? ??? ????? ???? ???? ??? (???????? ? ????? ????? ? ??????? ? ???? ?? ??? ???? ?? ????? ??? ???? ??) ?? ? ???? ???? ??? ???? ?? ????? ???? ?????? ??? ??? ??? ?? ? ????? ?????? ???? ??? ??? ?",,
???? ?????? ??? ????? ?? ?? ???? ????? ?? ????,??? ?????? ????? ??,"???? ??? ??? ? ????? ???? ??? ???? ? ??? ??????? ??? ???? ???? ?????? ?? ""??"" ?? (??????) ????? ??? ??? ???? ?????? ??? ??? ?? ???? ? ????? ?? ???? ??? ?? ??? ?? ? ????? ??? ??? ????? ??? ???? ????? ????? ?? ??? ?? ? ??? ????? ????? ??? ?? ??? ????? ???? ???? ??? (???????? ? ????? ????? ? ??????? ? ???? ?? ??? ???? ?? ????? ??? ???? ??) ?? ? ???? ???? ??? ???? ?? ????? ???? ?????? ??? ??? ??? ?? ? ????? ?????? ???? ??? ??? ?",,
???? ?7 ??? ???? ?? ????? ????? ???? ???? ???,???,"???? ??? ??? ? ????? ???? ??? ???? ? ??? ??????? ??? ???? ???? ?????? ?? ""??"" ?? (??????) ????? ??? ??? ???? ?????? ??? ??? ?? ???? ? ????? ?? ???? ??? ?? ??? ?? ? ????? ??? ??? ????? ??? ???? ????? ????? ?? ??? ?? ? ??? ????? ????? ??? ?? ??? ????? ???? ???? ??? (???????? ? ????? ????? ? ??????? ? ???? ?? ??? ???? ?? ????? ??? ???? ??) ?? ? ???? ???? ??? ???? ?? ????? ???? ?????? ??? ??? ??? ?? ? ????? ?????? ???? ??? ??? ?",,
????? ?????? ??? ????? ?? ????? ????? ??? ????,??????,"???? ??? ??? ? ????? ???? ??? ???? ? ??? ??????? ??? ???? ???? ?????? ?? ""??"" ?? (??????) ????? ??? ??? ???? ?????? ??? ??? ?? ???? ? ????? ?? ???? ??? ?? ??? ?? ? ????? ??? ??? ????? ??? ???? ????? ????? ?? ??? ?? ? ??? ????? ????? ??? ?? ??? ????? ???? ???? ??? (???????? ? ????? ????? ? ??????? ? ???? ?? ??? ???? ?? ????? ??? ???? ??) ?? ? ???? ???? ??? ???? ?? ????? ???? ?????? ??? ??? ??? ?? ? ????? ?????? ???? ??? ??? ?",,
????? ?????? ???? ????? ?? ?? ????,???? ????,"???? ??? ??? ? ????? ???? ??? ???? ? ??? ??????? ??? ???? ???? ?????? ?? ""??"" ?? (??????) ????? ??? ??? ???? ?????? ??? ??? ?? ???? ? ????? ?? ???? ??? ?? ??? ?? ? ????? ??? ??? ????? ??? ???? ????? ????? ?? ??? ?? ? ??? ????? ????? ??? ?? ??? ????? ???? ???? ??? (???????? ? ????? ????? ? ??????? ? ???? ?? ??? ???? ?? ????? ??? ???? ??) ?? ? ???? ???? ??? ???? ?? ????? ???? ?????? ??? ??? ??? ?? ? ????? ?????? ???? ??? ??? ?",,
???? ?????? ?? ?????? ????? ???? ??? ????,???,"???? ??? ??? ? ????? ???? ??? ???? ? ??? ??????? ??? ???? ???? ?????? ?? ""??"" ?? (??????) ????? ??? ??? ???? ?????? ??? ??? ?? ???? ? ????? ?? ???? ??? ?? ??? ?? ? ????? ??? ??? ????? ??? ???? ????? ????? ?? ??? ?? ? ??? ????? ????? ??? ?? ??? ????? ???? ???? ??? (???????? ? ????? ????? ? ??????? ? ???? ?? ??? ???? ?? ????? ??? ???? ??) ?? ? ???? ???? ??? ???? ?? ????? ???? ?????? ??? ??? ??? ?? ? ????? ?????? ???? ??? ??? ?",,
???? ???? ??? ????? ?????? ??? ?? ????,???? ???? ????? ????? ?? ??????,"???? ??? ??? ? ????? ???? ??? ???? ? ??? ??????? ??? ???? ???? ?????? ?? ""??"" ?? (??????) ????? ??? ??? ???? ?????? ??? ??? ?? ???? ? ????? ?? ???? ??? ?? ??? ?? ? ????? ??? ??? ????? ??? ???? ????? ????? ?? ??? ?? ? ??? ????? ????? ??? ?? ??? ????? ???? ???? ??? (???????? ? ????? ????? ? ??????? ? ???? ?? ??? ???? ?? ????? ??? ???? ??) ?? ? ???? ???? ??? ???? ?? ????? ???? ?????? ??? ??? ??? ?? ? ????? ?????? ???? ??? ??? ?",,
?????? ????? ????? ?? ????? ???? ???? ??? ?????? ????? ?? ???,?????? ??????,"???? ?? ????? ??? ???? ?? ????? ????? ????? ?? ?????? ????? ????? ??? ???? ?????? ????? ???? ??????? ??? ??? ? ???? ??? ?????? ?? ?? ??? ??? ??? ?? ???? ?????? ?????? ??? ????? ????? ???? ?? ?????? ???? ??? ? ?? ??? ? ???? ??? ???? ???? ?????? ??? ?? ??? ?????? ???? ???? ???? ??? ??????? ??? ??? ???? ????? ?? ??? ???? ??? ? ???? ?? ???? ???? ??? ??? ???? ????? ??? ?? ?????? ???? ? ?1995 ????? ??? ???? ??????? ???? ??? ? ??? ????? ????? ???? ?? ???? ???? ??? ????? ?? ???? ??????? ???? ???? ? ??? ???????? ???? ??? ??? ????? ??? ????? ??? ??? ? ??? ???? ????? ?? ?????? ??? ? ?????? ????? ??????? ??? ???? ????? ????? ?? ???? ????? ????? ???????? ??? ????? ??? ?? ?? ?? ????? ????? ????? ?????? ?????? ???? ? ??? ????? ?? ???? ?? ???? ??? ????? ????? ???? ? ???? 5, 1995 ???? ???? ???? ???? ???? ??? ? ?1996 ?????? ??????? ????? ????? ??? ???? ?? ?????? ????? ??? ???? ????? ??? ?? ?????? ??? ? ??? ???? ??? ?????? ????? ?? ???? ?",,
?1995 ?????? ???? ???? ???? ?????? ??????? ????,????? ???,"???? ?? ????? ??? ???? ?? ????? ????? ????? ?? ?????? ????? ????? ??? ???? ?????? ????? ???? ??????? ??? ??? ? ???? ??? ?????? ?? ?? ??? ??? ??? ?? ???? ?????? ?????? ??? ????? ????? ???? ?? ?????? ???? ??? ? ?? ??? ? ???? ??? ???? ???? ?????? ??? ?? ??? ?????? ???? ???? ???? ??? ??????? ??? ??? ???? ????? ?? ??? ???? ??? ? ???? ?? ???? ???? ??? ??? ???? ????? ??? ?? ?????? ???? ? ?1995 ????? ??? ???? ??????? ???? ??? ? ??? ????? ????? ???? ?? ???? ???? ??? ????? ?? ???? ??????? ???? ???? ? ??? ???????? ???? ??? ??? ????? ??? ????? ??? ??? ? ??? ???? ????? ?? ?????? ??? ? ?????? ????? ??????? ??? ???? ????? ????? ?? ???? ????? ????? ???????? ??? ????? ??? ?? ?? ?? ????? ????? ????? ?????? ?????? ???? ? ??? ????? ?? ???? ?? ???? ??? ????? ????? ???? ? ???? 5, 1995 ???? ???? ???? ???? ???? ??? ? ?1996 ?????? ??????? ????? ????? ??? ???? ?? ?????? ????? ??? ???? ????? ??? ?? ?????? ??? ? ??? ???? ??? ?????? ????? ?? ???? ?",,
??????? ???? ???? ??????? ??? ?? ????,????? ????,"???? ?? ????? ??? ???? ?? ????? ????? ????? ?? ?????? ????? ????? ??? ???? ?????? ????? ???? ??????? ??? ??? ? ???? ??? ?????? ?? ?? ??? ??? ??? ?? ???? ?????? ?????? ??? ????? ????? ???? ?? ?????? ???? ??? ? ?? ??? ? ???? ??? ???? ???? ?????? ??? ?? ??? ?????? ???? ???? ???? ??? ??????? ??? ??? ???? ????? ?? ??? ???? ??? ? ???? ?? ???? ???? ??? ??? ???? ????? ??? ?? ?????? ???? ? ?1995 ????? ??? ???? ??????? ???? ??? ? ??? ????? ????? ???? ?? ???? ???? ??? ????? ?? ???? ??????? ???? ???? ? ??? ???????? ???? ??? ??? ????? ??? ????? ??? ??? ? ??? ???? ????? ?? ?????? ??? ? ?????? ????? ??????? ??? ???? ????? ????? ?? ???? ????? ????? ???????? ??? ????? ??? ?? ?? ?? ????? ????? ????? ?????? ?????? ???? ? ??? ????? ?? ???? ?? ???? ??? ????? ????? ???? ? ???? 5, 1995 ???? ???? ???? ???? ???? ??? ? ?1996 ?????? ??????? ????? ????? ??? ???? ?? ?????? ????? ??? ???? ????? ??? ?? ?????? ??? ? ??? ???? ??? ?????? ????? ?? ???? ?",,
